visit_id,record_type,change_cause,host,name,value,time_stamp,context_id
6,added-or-changed,explicit,.bluekai.com,bku,5LD99Yx53kTjOLxN,2020-04-30T00:34:56.932Z,2
6,deleted,overwrite,.bluekai.com,bku,5LD99Yx53kTjOLxN,2020-04-30T00:34:57.130Z,2
6,added-or-changed,explicit,.bluekai.com,bku,5LD99Yx53kTjOLxN,2020-04-30T00:34:57.130Z,2
7,deleted,overwrite,.pay.google.com,_ga,GA1.3.1157317030.1588206883,2020-04-30T00:35:11.627Z,2
7,added-or-changed,explicit,.pay.google.com,_ga,GA1.3.1157317030.1588206883,2020-04-30T00:35:11.628Z,2
7,deleted,overwrite,.pay.google.com,_gid,GA1.3.470839000.1588206883,2020-04-30T00:35:11.628Z,2
7,added-or-changed,explicit,.pay.google.com,_gid,GA1.3.470839000.1588206883,2020-04-30T00:35:11.629Z,2
7,deleted,overwrite,.w55c.net,wfivefivec,tHaHulFP1JtXa95,2020-04-30T00:35:15.253Z,2
7,added-or-changed,explicit,.w55c.net,wfivefivec,tHaHulFP1JtXa95,2020-04-30T00:35:15.253Z,2
7,added-or-changed,explicit,.w55c.net,matchmedianet,5,2020-04-30T00:35:15.255Z,2
7,deleted,overwrite,.bluekai.com,bku,5LD99Yx53kTjOLxN,2020-04-30T00:35:15.340Z,2
7,added-or-changed,explicit,.bluekai.com,bku,5LD99Yx53kTjOLxN,2020-04-30T00:35:15.340Z,2
7,added-or-changed,explicit,bttrack.com,GLOBALID,2uKlc8-sIBd987FnXwXAHp6Ff3UDp1b9dnA4nXHIJEN2DX3xr3agTJy1Q6Mpg0u2kQWdP-H0lbMC0,2020-04-30T00:35:15.349Z,2
7,deleted,overwrite,.amazon-adsystem.com,ad-id,A2JCXrZajkgSgCqpUwtAR9I,2020-04-30T00:35:15.606Z,2
7,added-or-changed,explicit,.amazon-adsystem.com,ad-id,A2JCXrZajkgSgCqpUwtAR9I,2020-04-30T00:35:15.606Z,2
7,deleted,overwrite,.amazon-adsystem.com,ad-privacy,0,2020-04-30T00:35:15.606Z,2
7,added-or-changed,explicit,.amazon-adsystem.com,ad-privacy,0,2020-04-30T00:35:15.606Z,2
7,added-or-changed,explicit,.media.net,data-bt,b303fbfe-8330-46ca-aafe-4b6efd5b37e2~~1,2020-04-30T00:35:16.023Z,2
7,added-or-changed,explicit,.media.net,data-xu,tHaHulFP1JtXa95~~1,2020-04-30T00:35:16.024Z,2
7,deleted,overwrite,.dnacdn.net,browser_data,3Ks2_l9RbjBOJTJCdEFwWnRBREo4NUFyQlZPSzJRRjJuS3AlMkJIME45S3c1M2dSWUx2MWV4N0lCMWx0aE1GZXJCNFQ1QzRmak1hZUQlMkJMT053VE5aemFIZWZXSG1GdyUzRCUzRA,2020-04-30T00:35:16.243Z,2
7,added-or-changed,explicit,.dnacdn.net,browser_data,3Ks2_l9RbjBOJTJCdEFwWnRBREo4NUFyQlZPSzJRRjJuS3AlMkJIME45S3c1M2dSWUx2MWV4N0lCMWx0aE1GZXJCNFQ1QzRmak1hZUQlMkJMT053VE5aemFIZWZXSG1GdyUzRCUzRA,2020-04-30T00:35:16.244Z,2
7,deleted,overwrite,.bluekai.com,bku,5LD99Yx53kTjOLxN,2020-04-30T00:35:17.638Z,2
7,added-or-changed,explicit,.bluekai.com,bku,5LD99Yx53kTjOLxN,2020-04-30T00:35:17.639Z,2
7,deleted,overwrite,.insightexpressai.com,TID,00000000-0000-002f-2df3-d71588206917,2020-04-30T00:35:17.833Z,2
7,added-or-changed,explicit,.insightexpressai.com,TID,00000000-0000-002f-2df3-d71588206917,2020-04-30T00:35:17.833Z,2
7,added-or-changed,explicit,.insightexpressai.com,IXAI40319,FTF,2020-04-30T00:35:17.834Z,2
7,deleted,overwrite,.insightexpressai.com,TID,00000000-0000-002f-2df3-da1588206917,2020-04-30T00:35:17.858Z,2
7,added-or-changed,explicit,.insightexpressai.com,TID,00000000-0000-002f-2df3-da1588206917,2020-04-30T00:35:17.859Z,2
7,added-or-changed,explicit,.insightexpressai.com,IXAI43575,FTF,2020-04-30T00:35:17.859Z,2
7,added-or-changed,explicit,.serving-sys.com,t1,3fd34303-9f78-4be8-8206-91f15da2e4114vd110,2020-04-30T00:35:17.912Z,2
7,added-or-changed,explicit,.serving-sys.com,u2,165a27a9-9487-4ef8-a669-0ee7b455bac34vd310,2020-04-30T00:35:17.912Z,2
7,added-or-changed,explicit,.doubleclick.net,DSID,NO_DATA,2020-04-30T00:35:18.318Z,2
7,deleted,overwrite,eus.rubiconproject.com,pux,1185%3D90528%261512%3D90528%262132%3D90528%262231%3D90528%262238%3D90528%262249%3D90528%262307%3D90528%262596%3D90528%262676%3D90528%262861%3D90528%262974%3D90528%263778%3D90528%26brx%3D90528%26goog%3D90528%26idl%3D90528%26w55c%3D90528%26,2020-04-30T00:35:18.391Z,2
7,added-or-changed,explicit,eus.rubiconproject.com,pux,1185%3D90528%261512%3D90528%262132%3D90528%262231%3D90528%262238%3D90528%262249%3D90528%262307%3D90528%262596%3D90528%262676%3D90528%262861%3D90528%262974%3D90528%263778%3D90528%26brx%3D90528%26goog%3D90528%26idl%3D90528%26w55c%3D90528%26,2020-04-30T00:35:18.391Z,2
7,deleted,overwrite,.rubiconproject.com,khaos,K9M1DFTH-2-JK4N,2020-04-30T00:35:18.503Z,2
7,added-or-changed,explicit,.rubiconproject.com,khaos,K9M1DFTH-2-JK4N,2020-04-30T00:35:18.504Z,2
7,deleted,overwrite,.rubiconproject.com,audit,1|H/LaQN/was8OWxai2px3ZMRZOcD3jESb2DqkGVdRu7xwzk/IShHBxXydS9IG7tgNEhkO0pRKaKbLv0ZnN1+t0Vm3DUAyuHnL,2020-04-30T00:35:18.504Z,2
7,added-or-changed,explicit,.rubiconproject.com,audit,1|H/LaQN/was8OWxai2px3ZMRZOcD3jESb2DqkGVdRu7xwzk/IShHBxXydS9IG7tgNEhkO0pRKaKbLv0ZnN1+t0Vm3DUAyuHnL,2020-04-30T00:35:18.505Z,2
7,added-or-changed,explicit,.crwdcntrl.net,_cc_cc,ctst,2020-04-30T00:35:18.672Z,2
7,deleted,overwrite,.insightexpressai.com,TID,00000000-0000-002f-2df9-cf1588206918,2020-04-30T00:35:18.683Z,2
7,added-or-changed,explicit,.insightexpressai.com,TID,00000000-0000-002f-2df9-cf1588206918,2020-04-30T00:35:18.683Z,2
7,added-or-changed,explicit,.insightexpressai.com,IXAI43937,FTF,2020-04-30T00:35:18.684Z,2
7,added-or-changed,explicit,.crwdcntrl.net,_cc_dc,0,2020-04-30T00:35:18.829Z,2
7,added-or-changed,explicit,.crwdcntrl.net,_cc_id,4f317a1a15e105ae0d9ea7866bd6eabe,2020-04-30T00:35:18.830Z,2
7,deleted,overwrite,.crwdcntrl.net,_cc_cc,"""ACZ4nGNQMEkzNjRPNEw0NE01NDBNTDVIsUxNNLcwM0tKMUtNTEplAIK4VbJuDAgAAFqaCtI%3D""",2020-04-30T00:35:18.830Z,2
7,added-or-changed,explicit,.crwdcntrl.net,_cc_cc,"""ACZ4nGNQMEkzNjRPNEw0NE01NDBNTDVIsUxNNLcwM0tKMUtNTEplAIK4VbJuDAgAAFqaCtI%3D""",2020-04-30T00:35:18.830Z,2
7,added-or-changed,explicit,.crwdcntrl.net,_cc_aud,"""ABR4nGNgYGCIWyXrxgAHABI2AWw%3D""",2020-04-30T00:35:18.831Z,2
7,deleted,overwrite,.crwdcntrl.net,_cc_cc,"""ACZ4nGNQMEkzNjRPNEw0NE01NDBNTDVIsUxNNLcwM0tKMUtNTEplAIK4VbJuDHAgcPVtnyrjSj%2BG%2F4yMDPc%2BWMKY%2F7u0YMzlfwphzPOL57DA2N2zDjDB2OeOHmKGsQ8jqWn4rwljXl%2F7lBvGXnJcHca8ceoRG4zduWkKXOf3u2uVYOxLSGo%2BNNwXgLEByktMnQ%3D%3D""",2020-04-30T00:35:18.963Z,2
7,added-or-changed,explicit,.crwdcntrl.net,_cc_cc,"""ACZ4nGNQMEkzNjRPNEw0NE01NDBNTDVIsUxNNLcwM0tKMUtNTEplAIK4VbJuDHAgcPVtnyrjSj%2BG%2F4yMDPc%2BWMKY%2F7u0YMzlfwphzPOL57DA2N2zDjDB2OeOHmKGsQ8jqWn4rwljXl%2F7lBvGXnJcHca8ceoRG4zduWkKXOf3u2uVYOxLSGo%2BNNwXgLEByktMnQ%3D%3D""",2020-04-30T00:35:18.963Z,2
7,deleted,overwrite,.crwdcntrl.net,_cc_aud,"""ABR4nGNgYGCIWyXrxgADjAzMKx8CaQAjFQL6""",2020-04-30T00:35:18.964Z,2
7,added-or-changed,explicit,.crwdcntrl.net,_cc_aud,"""ABR4nGNgYGCIWyXrxgADjAzMKx8CaQAjFQL6""",2020-04-30T00:35:18.964Z,2
7,added-or-changed,explicit,.serving-sys.com,A6,10pmHzsLHj000Isj000010000,2020-04-30T00:35:19.167Z,2
7,deleted,overwrite,.serving-sys.com,u2,165a27a9-9487-4ef8-a669-0ee7b455bac34vd31g,2020-04-30T00:35:19.170Z,2
7,added-or-changed,explicit,.serving-sys.com,u2,165a27a9-9487-4ef8-a669-0ee7b455bac34vd31g,2020-04-30T00:35:19.171Z,2
7,deleted,overwrite,.rubiconproject.com,audit,1|H/LaQN/was8OWxai2px3ZMRZOcD3jESb2DqkGVdRu7xwzk/IShHBxXydS9IG7tgN76WdQR1/8jTLv0ZnN1+t0Vm3DUAyuHnL,2020-04-30T00:35:19.644Z,2
7,added-or-changed,explicit,.rubiconproject.com,audit,1|H/LaQN/was8OWxai2px3ZMRZOcD3jESb2DqkGVdRu7xwzk/IShHBxXydS9IG7tgN76WdQR1/8jTLv0ZnN1+t0Vm3DUAyuHnL,2020-04-30T00:35:19.645Z,2
7,deleted,overwrite,.rubiconproject.com,khaos,K9M1DFTH-2-JK4N,2020-04-30T00:35:19.645Z,2
7,added-or-changed,explicit,.rubiconproject.com,khaos,K9M1DFTH-2-JK4N,2020-04-30T00:35:19.645Z,2
