visit_id,record_type,change_cause,host,name,value,time_stamp
1,deleted,overwrite,.dnacdn.net,browser_data,ObG5bF9vMDJwMzZ5VlNnWmtnTzJGZXF5NDFWaTEyQWt0eXJZUXgwTm1rODBOYXRmUFZHSk1pR2JOVUVSZGhtTlh0JTJGMlZLUkJ0V0wyT1VqZU16c2dRcHVxenFBJTNEJTNE,2020-04-23T01:41:00.502Z
1,added-or-changed,explicit,.dnacdn.net,browser_data,ObG5bF9vMDJwMzZ5VlNnWmtnTzJGZXF5NDFWaTEyQWt0eXJZUXgwTm1rODBOYXRmUFZHSk1pR2JOVUVSZGhtTlh0JTJGMlZLUkJ0V0wyT1VqZU16c2dRcHVxenFBJTNEJTNE,2020-04-23T01:41:00.503Z
1,deleted,overwrite,.bluekai.com,bku,5LD99wMhGa8gboy6,2020-04-23T01:41:01.263Z
1,added-or-changed,explicit,.bluekai.com,bku,5LD99wMhGa8gboy6,2020-04-23T01:41:01.263Z
1,deleted,overwrite,.insightexpressai.com,TID,00000000-0000-0006-ecd6-bf1587606061,2020-04-23T01:41:01.308Z
1,added-or-changed,explicit,.insightexpressai.com,TID,00000000-0000-0006-ecd6-bf1587606061,2020-04-23T01:41:01.309Z
1,deleted,overwrite,.pay.google.com,_ga,GA1.3.1914206280.1587606007,2020-04-23T01:41:13.315Z
1,added-or-changed,explicit,.pay.google.com,_ga,GA1.3.1914206280.1587606007,2020-04-23T01:41:13.315Z
1,deleted,overwrite,.pay.google.com,_gid,GA1.3.1417026157.1587606007,2020-04-23T01:41:13.319Z
1,added-or-changed,explicit,.pay.google.com,_gid,GA1.3.1417026157.1587606007,2020-04-23T01:41:13.319Z
1,deleted,expired,.pay.google.com,_gat_UA1168580691,1,2020-04-23T01:41:13.533Z
1,added-or-changed,explicit,.pay.google.com,_gat_UA1168580691,1,2020-04-23T01:41:13.534Z
1,deleted,overwrite,.bluekai.com,bku,5LD99wMhGa8gboy6,2020-04-23T01:41:14.262Z
1,added-or-changed,explicit,.bluekai.com,bku,5LD99wMhGa8gboy6,2020-04-23T01:41:14.263Z
1,added-or-changed,explicit,.deepintent.com,131,20200423,2020-04-23T01:41:14.584Z
1,added-or-changed,explicit,.creativecdn.com,u,z6MSwN00CcryowT5lu9v,2020-04-23T01:41:14.874Z
1,added-or-changed,explicit,.creativecdn.com,ts,1587606074,2020-04-23T01:41:14.874Z
1,added-or-changed,explicit,.media.net,data-di,di_ffd4c53f950240339f304~~1,2020-04-23T01:41:15.163Z
1,deleted,overwrite,.dnacdn.net,browser_data,mxl4BV9vMDJwMzZ5VlNnWmtnTzJGZXF5NDFhZnQ5THRLdmlIWXZLYjRyVzhtWSUyQkQ2UWU0eGgxTSUyRkttRU9LMzFHeW94Mll1TGwwa2lqT0R2aEx1eDlpaUcwZ1ElM0QlM0Q,2020-04-23T01:41:15.304Z
1,added-or-changed,explicit,.dnacdn.net,browser_data,mxl4BV9vMDJwMzZ5VlNnWmtnTzJGZXF5NDFhZnQ5THRLdmlIWXZLYjRyVzhtWSUyQkQ2UWU0eGgxTSUyRkttRU9LMzFHeW94Mll1TGwwa2lqT0R2aEx1eDlpaUcwZ1ElM0QlM0Q,2020-04-23T01:41:15.304Z
1,added-or-changed,explicit,.media.net,data-rbh,z6MSwN00CcryowT5lu9v~~1,2020-04-23T01:41:15.662Z
1,deleted,overwrite,.bluekai.com,bku,5LD99wMhGa8gboy6,2020-04-23T01:41:15.706Z
1,added-or-changed,explicit,.bluekai.com,bku,5LD99wMhGa8gboy6,2020-04-23T01:41:15.707Z
1,deleted,overwrite,.pay.google.com,_ga,GA1.3.1914206280.1587606007,2020-04-23T01:41:37.635Z
1,added-or-changed,explicit,.pay.google.com,_ga,GA1.3.1914206280.1587606007,2020-04-23T01:41:37.635Z
1,deleted,overwrite,.pay.google.com,_gid,GA1.3.1417026157.1587606007,2020-04-23T01:41:37.635Z
1,added-or-changed,explicit,.pay.google.com,_gid,GA1.3.1417026157.1587606007,2020-04-23T01:41:37.637Z
1,deleted,overwrite,.bluekai.com,bku,5LD99wMhGa8gboy6,2020-04-23T01:41:38.685Z
1,added-or-changed,explicit,.bluekai.com,bku,5LD99wMhGa8gboy6,2020-04-23T01:41:38.686Z
1,deleted,overwrite,.dnacdn.net,browser_data,KhLn_F9vMDJwMzZ5VlNnWmtnTzJGZXF5NDFiNkpBa2hud1BLSGw1Q2VsWFNKQnRzV2tDdVBnM3BwODVwWGpwQ3BSZnFQQVNwWm9Td1g0WWlJQTBPOWklMkZ6b3dnJTNEJTNE,2020-04-23T01:41:39.513Z
1,added-or-changed,explicit,.dnacdn.net,browser_data,KhLn_F9vMDJwMzZ5VlNnWmtnTzJGZXF5NDFiNkpBa2hud1BLSGw1Q2VsWFNKQnRzV2tDdVBnM3BwODVwWGpwQ3BSZnFQQVNwWm9Td1g0WWlJQTBPOWklMkZ6b3dnJTNEJTNE,2020-04-23T01:41:39.513Z
1,deleted,overwrite,.bluekai.com,bku,5LD99wMhGa8gboy6,2020-04-23T01:41:40.179Z
1,added-or-changed,explicit,.bluekai.com,bku,5LD99wMhGa8gboy6,2020-04-23T01:41:40.179Z
1,added-or-changed,explicit,.mathtag.com,mt_mop,4:1587606101|10017:1587606101,2020-04-23T01:41:41.135Z
1,added-or-changed,explicit,.flashtalking.com,flashtalkingad1,"""GUID=4496CEC9B0BB28""",2020-04-23T01:41:41.305Z
1,deleted,overwrite,.mathtag.com,mt_mop,4:1587606101|10017:1587606101,2020-04-23T01:41:41.385Z
1,added-or-changed,explicit,.mathtag.com,mt_mop,4:1587606101|10017:1587606101,2020-04-23T01:41:41.385Z
1,added-or-changed,explicit,.krxd.net,_kuid_,NXFFS4tn,2020-04-23T01:41:41.576Z
1,deleted,overwrite,eus.rubiconproject.com,pux,1185%3D90361%261512%3D90361%262132%3D90361%262231%3D90361%262238%3D90361%262249%3D90361%262307%3D90361%262313%3D90361%262590%3D90361%262596%3D90361%262676%3D90361%262760%3D90361%262861%3D90361%262974%3D90361%263632%3D90361%263668%3D90361%263778%3D90361%263956%3D90361%265474%3D90361%26goog%3D90361%26idl%3D90361%26brx%3D90361%26w55c%3D90361%26mmpub%3D90361%26,2020-04-23T01:41:41.878Z
1,added-or-changed,explicit,eus.rubiconproject.com,pux,1185%3D90361%261512%3D90361%262132%3D90361%262231%3D90361%262238%3D90361%262249%3D90361%262307%3D90361%262313%3D90361%262590%3D90361%262596%3D90361%262676%3D90361%262760%3D90361%262861%3D90361%262974%3D90361%263632%3D90361%263668%3D90361%263778%3D90361%263956%3D90361%265474%3D90361%26goog%3D90361%26idl%3D90361%26brx%3D90361%26w55c%3D90361%26mmpub%3D90361%26,2020-04-23T01:41:41.879Z
1,deleted,overwrite,.rubiconproject.com,khaos,K9C3MKHP-6-HI8X,2020-04-23T01:41:45.098Z
1,added-or-changed,explicit,.rubiconproject.com,khaos,K9C3MKHP-6-HI8X,2020-04-23T01:41:45.098Z
1,deleted,overwrite,.rubiconproject.com,audit,1|JsAqLCEfAslGsfMiSzpyJYxGBXLSn9YkH5Y0Bg3iwR6cYQ+GtYVKKyv8Y+rwqwJG+53aNUMmTbT2P6YB1bf/YKrK6aORrv6f,2020-04-23T01:41:45.098Z
