visit_id,record_type,change_cause,host,name,value,time_stamp
3,added-or-changed,explicit,.bluekai.com,bku,5LD999XmGPfDeRQk,2020-04-23T03:41:22.345Z
3,deleted,overwrite,.dnacdn.net,browser_data,Lh2n1l9KbzZ6SXlxN1V1c01uUDBZY1RsOFFUOFBHTSUyQkFvNVlIR2l6eEYlMkJybURPeVAzMFJvMjZ4ZGFyUjljcTZuVVJlTDRiVXNwUW1nVyUyRmYwZVVmQThaVUZPdyUzRCUzRA,2020-04-23T03:41:23.170Z
3,added-or-changed,explicit,.dnacdn.net,browser_data,Lh2n1l9KbzZ6SXlxN1V1c01uUDBZY1RsOFFUOFBHTSUyQkFvNVlIR2l6eEYlMkJybURPeVAzMFJvMjZ4ZGFyUjljcTZuVVJlTDRiVXNwUW1nVyUyRmYwZVVmQThaVUZPdyUzRCUzRA,2020-04-23T03:41:23.171Z
3,deleted,overwrite,.bluekai.com,bku,5LD999XmGPfDeRQk,2020-04-23T03:41:23.494Z
3,added-or-changed,explicit,.bluekai.com,bku,5LD999XmGPfDeRQk,2020-04-23T03:41:23.494Z
3,deleted,overwrite,.w55c.net,wfivefivec,n1Eu5Tm01JrsIZ5,2020-04-23T03:41:26.639Z
3,added-or-changed,explicit,.w55c.net,wfivefivec,n1Eu5Tm01JrsIZ5,2020-04-23T03:41:26.640Z
3,added-or-changed,explicit,.w55c.net,matchgoogle,5,2020-04-23T03:41:26.640Z
3,deleted,overwrite,.yahoo.com,B,60u308dfa23gg&b=3&s=cp,2020-04-23T03:41:26.660Z
3,added-or-changed,explicit,.yahoo.com,B,60u308dfa23gg&b=3&s=cp,2020-04-23T03:41:26.660Z
3,deleted,overwrite,.yahoo.com,A3,d=AQABBBAOoV4CEDzQa5CBuN4Bduk19ENgeGAFEgEBAQFfol6qXgAAAAAA_SMAAAcIEA6hXkNgeGA&S=AQAAAlthKwIDJkGlq9hAxzIB7i8,2020-04-23T03:41:26.660Z
3,added-or-changed,explicit,.yahoo.com,A3,d=AQABBBAOoV4CEDzQa5CBuN4Bduk19ENgeGAFEgEBAQFfol6qXgAAAAAA_SMAAAcIEA6hXkNgeGA&S=AQAAAlthKwIDJkGlq9hAxzIB7i8,2020-04-23T03:41:26.661Z
3,deleted,overwrite,.yahoo.com,B,60u308dfa23gg&b=3&s=cp,2020-04-23T03:41:26.661Z
3,added-or-changed,explicit,.yahoo.com,B,60u308dfa23gg&b=3&s=cp,2020-04-23T03:41:26.661Z
3,deleted,overwrite,.yahoo.com,GUC,AQEBAQFeol9eqkIZGwPV,2020-04-23T03:41:26.662Z
3,added-or-changed,explicit,.yahoo.com,GUC,AQEBAQFeol9eqkIZGwPV,2020-04-23T03:41:26.663Z
3,deleted,overwrite,.adform.net,uid,9177840618414725001,2020-04-23T03:41:26.706Z
3,added-or-changed,explicit,.adform.net,uid,9177840618414725001,2020-04-23T03:41:26.707Z
3,added-or-changed,explicit,.casalemedia.com,CMID,XqEOZtHM43kAADD.quAAAABH,2020-04-23T03:41:26.784Z
3,added-or-changed,explicit,.casalemedia.com,CMPS,949,2020-04-23T03:41:26.784Z
3,added-or-changed,explicit,.pubmatic.com,KTPCACOOKIE,YES,2020-04-23T03:41:26.822Z
3,added-or-changed,explicit,.mathtag.com,mt_mop,4:1587613287,2020-04-23T03:41:26.973Z
3,added-or-changed,explicit,.pubmatic.com,KADUSERCOOKIE,96C49D97-FBD5-4C4F-BAC4-D4D83B7F9BAD,2020-04-23T03:41:26.991Z
3,added-or-changed,explicit,.casalemedia.com,CMPRO,398,2020-04-23T03:41:27.019Z
3,added-or-changed,explicit,.casalemedia.com,CMST,XqEOZl6hDmYA,2020-04-23T03:41:27.019Z
3,deleted,overwrite,.turn.com,uid,7923632157011913068,2020-04-23T03:41:27.055Z
3,added-or-changed,explicit,.turn.com,uid,7923632157011913068,2020-04-23T03:41:27.056Z
3,added-or-changed,explicit,.adkernel.com,ADKUID,A3631241529447674036,2020-04-23T03:41:27.145Z
3,added-or-changed,explicit,.e-volution.ai,ADK_EX_193,1,2020-04-23T03:41:27.229Z
3,added-or-changed,explicit,.e-volution.ai,ADKUID,A3631241529447674036,2020-04-23T03:41:27.230Z
3,deleted,overwrite,.pay.google.com,_ga,GA1.3.976898183.1587613199,2020-04-23T03:41:45.712Z
3,added-or-changed,explicit,.pay.google.com,_ga,GA1.3.976898183.1587613199,2020-04-23T03:41:45.713Z
3,deleted,overwrite,.pay.google.com,_gid,GA1.3.873697166.1587613199,2020-04-23T03:41:45.719Z
3,added-or-changed,explicit,.pay.google.com,_gid,GA1.3.873697166.1587613199,2020-04-23T03:41:45.719Z
3,deleted,overwrite,.bluekai.com,bku,5LD999XmGPfDeRQk,2020-04-23T03:41:46.853Z
3,added-or-changed,explicit,.bluekai.com,bku,5LD999XmGPfDeRQk,2020-04-23T03:41:46.855Z
3,deleted,overwrite,.bluekai.com,bku,5LD999XmGPfDeRQk,2020-04-23T03:41:47.262Z
3,added-or-changed,explicit,.bluekai.com,bku,5LD999XmGPfDeRQk,2020-04-23T03:41:47.262Z
3,deleted,overwrite,.dnacdn.net,browser_data,mUj_Ml9KbzZ6SXlxN1V1c01uUDBZY1RsOFFlUCUyQkMlMkZKQ3hwNlZ5RlhNYXEwd0xLNGclMkZSNFFlbUNvdUdFJTJCc3g5aTVSdnJJMExCbmFPMHBybGdvbHhRMlFqN3JBJTNEJTNE,2020-04-23T03:41:47.695Z
3,added-or-changed,explicit,.dnacdn.net,browser_data,mUj_Ml9KbzZ6SXlxN1V1c01uUDBZY1RsOFFlUCUyQkMlMkZKQ3hwNlZ5RlhNYXEwd0xLNGclMkZSNFFlbUNvdUdFJTJCc3g5aTVSdnJJMExCbmFPMHBybGdvbHhRMlFqN3JBJTNEJTNE,2020-04-23T03:41:47.695Z
3,deleted,overwrite,.mathtag.com,mt_mop,4:1587613287|15:1587613309|10054:1587613309,2020-04-23T03:41:49.017Z
3,added-or-changed,explicit,.mathtag.com,mt_mop,4:1587613287|15:1587613309|10054:1587613309,2020-04-23T03:41:49.018Z
3,added-or-changed,explicit,.flashtalking.com,flashtalkingad1,"""GUID=4496899D161D7D""",2020-04-23T03:41:49.232Z
3,deleted,overwrite,.casalemedia.com,CMID,XqEOZtHM43kAADD.quAAAABH,2020-04-23T03:41:49.293Z
3,added-or-changed,explicit,.casalemedia.com,CMID,XqEOZtHM43kAADD.quAAAABH,2020-04-23T03:41:49.293Z
3,deleted,overwrite,.casalemedia.com,CMPS,949,2020-04-23T03:41:49.293Z
3,added-or-changed,explicit,.casalemedia.com,CMPS,949,2020-04-23T03:41:49.293Z
3,deleted,overwrite,.casalemedia.com,CMPRO,398,2020-04-23T03:41:49.294Z
3,added-or-changed,explicit,.casalemedia.com,CMPRO,398,2020-04-23T03:41:49.294Z
3,deleted,overwrite,.casalemedia.com,CMST,XqEOZl6hDn0A,2020-04-23T03:41:49.294Z
3,added-or-changed,explicit,.casalemedia.com,CMST,XqEOZl6hDn0A,2020-04-23T03:41:49.295Z
3,added-or-changed,explicit,.casalemedia.com,CMRUM3,035ea10e7d27605cd15ea1-0e13-4100-ad06-fc6c52946295,2020-04-23T03:41:49.296Z
3,added-or-changed,explicit,.reson8.com,RCID2,CCED7EF3735F5DF6AA55DFB336E119EA,2020-04-23T03:41:49.298Z
3,added-or-changed,explicit,.krxd.net,_kuid_,NXFwQiBL,2020-04-23T03:41:49.604Z
3,deleted,overwrite,eus.rubiconproject.com,pux,1185%3D90363%261512%3D90363%262132%3D90363%262231%3D90363%262238%3D90363%262249%3D90363%262307%3D90363%262313%3D90363%262540%3D90363%262596%3D90363%262676%3D90363%262861%3D90363%262974%3D90363%263632%3D90363%263636%3D90363%263664%3D90363%263778%3D90363%263956%3D90363%265120%3D90363%26brx%3D90363%26idl%3D90363%26goog%3D90363%26w55c%3D90363%26aam%3D90363%26,2020-04-23T03:41:51.882Z
3,added-or-changed,explicit,eus.rubiconproject.com,pux,1185%3D90363%261512%3D90363%262132%3D90363%262231%3D90363%262238%3D90363%262249%3D90363%262307%3D90363%262313%3D90363%262540%3D90363%262596%3D90363%262676%3D90363%262861%3D90363%262974%3D90363%263632%3D90363%263636%3D90363%263664%3D90363%263778%3D90363%263956%3D90363%265120%3D90363%26brx%3D90363%26idl%3D90363%26goog%3D90363%26w55c%3D90363%26aam%3D90363%26,2020-04-23T03:41:51.883Z
3,deleted,overwrite,.mathtag.com,mt_mop,4:1587613287|15:1587613309|10054:1587613309,2020-04-23T03:41:52.263Z
3,added-or-changed,explicit,.mathtag.com,mt_mop,4:1587613287|15:1587613309|10054:1587613309,2020-04-23T03:41:52.263Z
3,added-or-changed,explicit,.mathtag.com,mt_misc,mt_bt:1,2020-04-23T03:41:52.581Z
