visit_id,host,name,value,time_stamp,type
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmb,41573937.5.9.1587606352994,2020-04-23T01:45:54.302Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmz,41573937.1587606280.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),2020-04-23T01:45:54.302Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_ga,GA1.2.1106402829.1587606280,2020-04-23T01:45:54.302Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_gid,GA1.2.2027022947.1587606305,2020-04-23T01:45:54.302Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_cb_ls,1,2020-04-23T01:45:54.302Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_cb,DtcewaCYMqpGBQACj9,2020-04-23T01:45:54.302Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_chartbeat2,.1587606353975.1587606353975.1.DaJskrBQ-K2gBmmi5iCsUm1JDt9pdu.1,2020-04-23T01:45:54.302Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_cb_svref,https%3A%2F%2Fwww.berkeley.edu%2F,2020-04-23T01:45:54.302Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmc,41573937,2020-04-23T01:45:54.302Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmt,1,2020-04-23T01:45:54.302Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__unam,94a0df2-171a4b5b508-2ff782ff-2,2020-04-23T01:45:54.302Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_gat,1,2020-04-23T01:45:54.302Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utma,41573937.1106402829.1587606280.1587606280.1587606280.1,2020-04-23T01:45:54.302Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmb,41573937.5.9.1587606352994,2020-04-23T01:45:54.302Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmz,41573937.1587606280.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),2020-04-23T01:45:54.302Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_ga,GA1.2.1106402829.1587606280,2020-04-23T01:45:54.302Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_gid,GA1.2.2027022947.1587606305,2020-04-23T01:45:54.302Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_cb_ls,1,2020-04-23T01:45:54.302Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_cb,DtcewaCYMqpGBQACj9,2020-04-23T01:45:54.302Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_chartbeat2,.1587606353975.1587606353975.1.DaJskrBQ-K2gBmmi5iCsUm1JDt9pdu.1,2020-04-23T01:45:54.302Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_cb_svref,https%3A%2F%2Fwww.berkeley.edu%2F,2020-04-23T01:45:54.302Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmc,41573937,2020-04-23T01:45:54.302Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmt,1,2020-04-23T01:45:54.302Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__unam,94a0df2-171a4b5b508-2ff782ff-2,2020-04-23T01:45:54.302Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_gat,1,2020-04-23T01:45:54.302Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utma,41573937.1106402829.1587606280.1587606280.1587606280.1,2020-04-23T01:45:54.302Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmb,41573937.5.9.1587606352994,2020-04-23T01:45:54.302Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmz,41573937.1587606280.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),2020-04-23T01:45:54.302Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_ga,GA1.2.1106402829.1587606280,2020-04-23T01:45:54.302Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_gid,GA1.2.2027022947.1587606305,2020-04-23T01:45:54.302Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_cb_ls,1,2020-04-23T01:45:54.302Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_cb,DtcewaCYMqpGBQACj9,2020-04-23T01:45:54.302Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_chartbeat2,.1587606353975.1587606353975.1.DaJskrBQ-K2gBmmi5iCsUm1JDt9pdu.1,2020-04-23T01:45:54.302Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_cb_svref,https%3A%2F%2Fwww.berkeley.edu%2F,2020-04-23T01:45:54.302Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmc,41573937,2020-04-23T01:45:54.303Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmt,1,2020-04-23T01:45:54.303Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__unam,94a0df2-171a4b5b508-2ff782ff-2,2020-04-23T01:45:54.303Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_gat,1,2020-04-23T01:45:54.303Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utma,41573937.1106402829.1587606280.1587606280.1587606280.1,2020-04-23T01:45:54.303Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmb,41573937.5.9.1587606352994,2020-04-23T01:45:54.303Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmz,41573937.1587606280.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),2020-04-23T01:45:54.303Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_ga,GA1.2.1106402829.1587606280,2020-04-23T01:45:54.303Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_gid,GA1.2.2027022947.1587606305,2020-04-23T01:45:54.303Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_cb_ls,1,2020-04-23T01:45:54.303Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_cb,DtcewaCYMqpGBQACj9,2020-04-23T01:45:54.303Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_chartbeat2,.1587606353975.1587606353975.1.DaJskrBQ-K2gBmmi5iCsUm1JDt9pdu.1,2020-04-23T01:45:54.303Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_cb_svref,https%3A%2F%2Fwww.berkeley.edu%2F,2020-04-23T01:45:54.303Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,nmstat,1587606401436,2020-04-23T01:45:54.304Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,expires,"Wed,18Jan202301:45:54GMT",2020-04-23T01:45:54.304Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,path,/,2020-04-23T01:45:54.304Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,domain,news.berkeley.edu,2020-04-23T01:45:54.304Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,samesite,lax,2020-04-23T01:45:54.304Z,use
3,https://static.chartbeat.com/js/chartbeat.js,__utmc,41573937,2020-04-23T01:46:09.115Z,use
3,https://static.chartbeat.com/js/chartbeat.js,__utmt,1,2020-04-23T01:46:09.115Z,use
3,https://static.chartbeat.com/js/chartbeat.js,__unam,94a0df2-171a4b5b508-2ff782ff-2,2020-04-23T01:46:09.115Z,use
3,https://static.chartbeat.com/js/chartbeat.js,__utma,41573937.1106402829.1587606280.1587606280.1587606280.1,2020-04-23T01:46:09.115Z,use
3,https://static.chartbeat.com/js/chartbeat.js,__utmb,41573937.5.9.1587606352994,2020-04-23T01:46:09.115Z,use
3,https://static.chartbeat.com/js/chartbeat.js,__utmz,41573937.1587606280.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),2020-04-23T01:46:09.115Z,use
3,https://static.chartbeat.com/js/chartbeat.js,_ga,GA1.2.1106402829.1587606280,2020-04-23T01:46:09.115Z,use
3,https://static.chartbeat.com/js/chartbeat.js,_gid,GA1.2.2027022947.1587606305,2020-04-23T01:46:09.115Z,use
3,https://static.chartbeat.com/js/chartbeat.js,_cb_ls,1,2020-04-23T01:46:09.115Z,use
3,https://static.chartbeat.com/js/chartbeat.js,_cb,DtcewaCYMqpGBQACj9,2020-04-23T01:46:09.115Z,use
3,https://static.chartbeat.com/js/chartbeat.js,_chartbeat2,.1587606353975.1587606353975.1.DaJskrBQ-K2gBmmi5iCsUm1JDt9pdu.1,2020-04-23T01:46:09.115Z,use
3,https://static.chartbeat.com/js/chartbeat.js,_cb_svref,https%3A%2F%2Fwww.berkeley.edu%2F,2020-04-23T01:46:09.115Z,use
3,https://static.chartbeat.com/js/chartbeat.js,nmstat,1587606401436,2020-04-23T01:46:09.115Z,use
3,https://ssl.google-analytics.com/ga.js,__utmc,41573937,2020-04-23T01:46:17.196Z,use
3,https://ssl.google-analytics.com/ga.js,__utmt,1,2020-04-23T01:46:17.196Z,use
3,https://ssl.google-analytics.com/ga.js,nmstat,1587606291823,2020-04-23T01:46:17.196Z,use
3,https://ssl.google-analytics.com/ga.js,__unam,94a0df2-171a4b5b508-2ff782ff-2,2020-04-23T01:46:17.196Z,use
3,https://ssl.google-analytics.com/ga.js,__utma,41573937.1106402829.1587606280.1587606280.1587606280.1,2020-04-23T01:46:17.196Z,use
3,https://ssl.google-analytics.com/ga.js,__utmb,41573937.5.9.1587606352994,2020-04-23T01:46:17.196Z,use
3,https://ssl.google-analytics.com/ga.js,__utmz,41573937.1587606280.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),2020-04-23T01:46:17.196Z,use
3,https://ssl.google-analytics.com/ga.js,_ga,GA1.2.1106402829.1587606280,2020-04-23T01:46:17.196Z,use
3,https://ssl.google-analytics.com/ga.js,_gid,GA1.2.2027022947.1587606305,2020-04-23T01:46:17.196Z,use
3,https://ssl.google-analytics.com/ga.js,__utmc,41573937,2020-04-23T01:46:17.197Z,use
3,https://ssl.google-analytics.com/ga.js,__utmt,1,2020-04-23T01:46:17.197Z,use
3,https://ssl.google-analytics.com/ga.js,nmstat,1587606291823,2020-04-23T01:46:17.197Z,use
3,https://ssl.google-analytics.com/ga.js,__unam,94a0df2-171a4b5b508-2ff782ff-2,2020-04-23T01:46:17.197Z,use
3,https://ssl.google-analytics.com/ga.js,__utma,41573937.1106402829.1587606280.1587606280.1587606280.1,2020-04-23T01:46:17.197Z,use
3,https://ssl.google-analytics.com/ga.js,__utmb,41573937.5.9.1587606352994,2020-04-23T01:46:17.197Z,use
3,https://ssl.google-analytics.com/ga.js,__utmz,41573937.1587606280.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),2020-04-23T01:46:17.197Z,use
3,https://ssl.google-analytics.com/ga.js,_ga,GA1.2.1106402829.1587606280,2020-04-23T01:46:17.197Z,use
3,https://ssl.google-analytics.com/ga.js,_gid,GA1.2.2027022947.1587606305,2020-04-23T01:46:17.197Z,use
3,https://ssl.google-analytics.com/ga.js,__utmc,41573937,2020-04-23T01:46:17.199Z,use
3,https://ssl.google-analytics.com/ga.js,__utmt,1,2020-04-23T01:46:17.199Z,use
3,https://ssl.google-analytics.com/ga.js,nmstat,1587606291823,2020-04-23T01:46:17.199Z,use
3,https://ssl.google-analytics.com/ga.js,__unam,94a0df2-171a4b5b508-2ff782ff-2,2020-04-23T01:46:17.199Z,use
3,https://ssl.google-analytics.com/ga.js,__utma,41573937.1106402829.1587606280.1587606280.1587606280.1,2020-04-23T01:46:17.199Z,use
3,https://ssl.google-analytics.com/ga.js,__utmb,41573937.5.9.1587606352994,2020-04-23T01:46:17.199Z,use
3,https://ssl.google-analytics.com/ga.js,__utmz,41573937.1587606280.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),2020-04-23T01:46:17.199Z,use
3,https://ssl.google-analytics.com/ga.js,_ga,GA1.2.1106402829.1587606280,2020-04-23T01:46:17.199Z,use
3,https://ssl.google-analytics.com/ga.js,_gid,GA1.2.2027022947.1587606305,2020-04-23T01:46:17.199Z,use
3,https://ssl.google-analytics.com/ga.js,__utmc,41573937,2020-04-23T01:46:17.199Z,use
3,https://ssl.google-analytics.com/ga.js,__utmt,1,2020-04-23T01:46:17.199Z,use
3,https://ssl.google-analytics.com/ga.js,nmstat,1587606291823,2020-04-23T01:46:17.199Z,use
3,https://ssl.google-analytics.com/ga.js,__unam,94a0df2-171a4b5b508-2ff782ff-2,2020-04-23T01:46:17.199Z,use
3,https://ssl.google-analytics.com/ga.js,__utma,41573937.1106402829.1587606280.1587606280.1587606280.1,2020-04-23T01:46:17.199Z,use
3,https://ssl.google-analytics.com/ga.js,__utmb,41573937.5.9.1587606352994,2020-04-23T01:46:17.199Z,use
3,https://ssl.google-analytics.com/ga.js,__utmz,41573937.1587606280.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),2020-04-23T01:46:17.199Z,use
3,https://ssl.google-analytics.com/ga.js,_ga,GA1.2.1106402829.1587606280,2020-04-23T01:46:17.199Z,use
3,https://ssl.google-analytics.com/ga.js,_gid,GA1.2.2027022947.1587606305,2020-04-23T01:46:17.199Z,use
3,https://ssl.google-analytics.com/ga.js,__utmc,41573937,2020-04-23T01:46:17.199Z,use
3,https://ssl.google-analytics.com/ga.js,__utmt,1,2020-04-23T01:46:17.199Z,use
3,https://ssl.google-analytics.com/ga.js,nmstat,1587606291823,2020-04-23T01:46:17.199Z,use
3,https://ssl.google-analytics.com/ga.js,__unam,94a0df2-171a4b5b508-2ff782ff-2,2020-04-23T01:46:17.199Z,use
3,https://ssl.google-analytics.com/ga.js,__utma,41573937.1106402829.1587606280.1587606280.1587606280.1,2020-04-23T01:46:17.199Z,use
3,https://ssl.google-analytics.com/ga.js,__utmb,41573937.5.9.1587606352994,2020-04-23T01:46:17.199Z,use
3,https://ssl.google-analytics.com/ga.js,__utmz,41573937.1587606280.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),2020-04-23T01:46:17.199Z,use
3,https://ssl.google-analytics.com/ga.js,_ga,GA1.2.1106402829.1587606280,2020-04-23T01:46:17.199Z,use
3,https://ssl.google-analytics.com/ga.js,_gid,GA1.2.2027022947.1587606305,2020-04-23T01:46:17.199Z,use
3,https://ssl.google-analytics.com/ga.js,__utmc,41573937,2020-04-23T01:46:17.200Z,use
3,https://ssl.google-analytics.com/ga.js,__utmt,1,2020-04-23T01:46:17.200Z,use
3,https://ssl.google-analytics.com/ga.js,nmstat,1587606291823,2020-04-23T01:46:17.200Z,use
3,https://ssl.google-analytics.com/ga.js,__unam,94a0df2-171a4b5b508-2ff782ff-2,2020-04-23T01:46:17.200Z,use
3,https://ssl.google-analytics.com/ga.js,__utma,41573937.1106402829.1587606280.1587606280.1587606280.1,2020-04-23T01:46:17.200Z,use
3,https://ssl.google-analytics.com/ga.js,__utmb,41573937.5.9.1587606352994,2020-04-23T01:46:17.200Z,use
3,https://ssl.google-analytics.com/ga.js,__utmz,41573937.1587606280.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),2020-04-23T01:46:17.200Z,use
3,https://ssl.google-analytics.com/ga.js,_ga,GA1.2.1106402829.1587606280,2020-04-23T01:46:17.200Z,use
3,https://ssl.google-analytics.com/ga.js,_gid,GA1.2.2027022947.1587606305,2020-04-23T01:46:17.200Z,use
3,https://ssl.google-analytics.com/ga.js,__utma,41573937.1106402829.1587606280.1587606280.1587606280.1,2020-04-23T01:46:17.202Z,use
3,https://ssl.google-analytics.com/ga.js,path,/,2020-04-23T01:46:17.202Z,use
3,https://ssl.google-analytics.com/ga.js,expires,"Sat,23Apr202201:46:14GMT",2020-04-23T01:46:17.202Z,use
3,https://ssl.google-analytics.com/ga.js,domain,berkeley.edu,2020-04-23T01:46:17.202Z,use
3,https://ssl.google-analytics.com/ga.js,__utmb,41573937.5.9.1587606352994,2020-04-23T01:46:17.202Z,use
3,https://ssl.google-analytics.com/ga.js,path,/,2020-04-23T01:46:17.202Z,use
3,https://ssl.google-analytics.com/ga.js,expires,"Thu,23Apr202002:16:14GMT",2020-04-23T01:46:17.202Z,use
3,https://ssl.google-analytics.com/ga.js,domain,berkeley.edu,2020-04-23T01:46:17.202Z,use
3,https://ssl.google-analytics.com/ga.js,__utmc,41573937,2020-04-23T01:46:17.203Z,use
3,https://ssl.google-analytics.com/ga.js,path,/,2020-04-23T01:46:17.203Z,use
3,https://ssl.google-analytics.com/ga.js,domain,berkeley.edu,2020-04-23T01:46:17.203Z,use
3,https://ssl.google-analytics.com/ga.js,__utmz,41573937.1587606280.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),2020-04-23T01:46:17.204Z,use
3,https://ssl.google-analytics.com/ga.js,path,/,2020-04-23T01:46:17.204Z,use
3,https://ssl.google-analytics.com/ga.js,expires,"Thu,22Oct202013:46:14GMT",2020-04-23T01:46:17.204Z,use
3,https://ssl.google-analytics.com/ga.js,domain,berkeley.edu,2020-04-23T01:46:17.204Z,use
3,https://ssl.google-analytics.com/ga.js,__utmv,,2020-04-23T01:46:17.204Z,use
3,https://ssl.google-analytics.com/ga.js,path,/,2020-04-23T01:46:17.204Z,use
3,https://ssl.google-analytics.com/ga.js,expires,"Thu,23Apr202001:46:14GMT",2020-04-23T01:46:17.204Z,use
3,https://ssl.google-analytics.com/ga.js,domain,berkeley.edu,2020-04-23T01:46:17.204Z,use
3,https://ssl.google-analytics.com/ga.js,__utmc,41573937,2020-04-23T01:46:17.204Z,use
3,https://ssl.google-analytics.com/ga.js,__utmt,1,2020-04-23T01:46:17.204Z,use
3,https://ssl.google-analytics.com/ga.js,nmstat,1587606291823,2020-04-23T01:46:17.204Z,use
3,https://ssl.google-analytics.com/ga.js,__unam,94a0df2-171a4b5b508-2ff782ff-2,2020-04-23T01:46:17.204Z,use
3,https://ssl.google-analytics.com/ga.js,_ga,GA1.2.1106402829.1587606280,2020-04-23T01:46:17.204Z,use
3,https://ssl.google-analytics.com/ga.js,_gid,GA1.2.2027022947.1587606305,2020-04-23T01:46:17.204Z,use
3,https://ssl.google-analytics.com/ga.js,__utma,41573937.1106402829.1587606280.1587606280.1587606280.1,2020-04-23T01:46:17.204Z,use
3,https://ssl.google-analytics.com/ga.js,__utmb,41573937.5.9.1587606352994,2020-04-23T01:46:17.204Z,use
3,https://ssl.google-analytics.com/ga.js,__utmz,41573937.1587606280.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),2020-04-23T01:46:17.204Z,use
3,https://ssl.google-analytics.com/ga.js,__utmc,41573937,2020-04-23T01:46:17.204Z,use
3,https://ssl.google-analytics.com/ga.js,__utmt,1,2020-04-23T01:46:17.204Z,use
3,https://ssl.google-analytics.com/ga.js,nmstat,1587606291823,2020-04-23T01:46:17.204Z,use
3,https://ssl.google-analytics.com/ga.js,__unam,94a0df2-171a4b5b508-2ff782ff-2,2020-04-23T01:46:17.204Z,use
3,https://ssl.google-analytics.com/ga.js,_ga,GA1.2.1106402829.1587606280,2020-04-23T01:46:17.204Z,use
3,https://ssl.google-analytics.com/ga.js,_gid,GA1.2.2027022947.1587606305,2020-04-23T01:46:17.204Z,use
3,https://ssl.google-analytics.com/ga.js,__utma,41573937.1106402829.1587606280.1587606280.1587606280.1,2020-04-23T01:46:17.204Z,use
3,https://ssl.google-analytics.com/ga.js,__utmb,41573937.5.9.1587606352994,2020-04-23T01:46:17.204Z,use
3,https://ssl.google-analytics.com/ga.js,__utmz,41573937.1587606280.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),2020-04-23T01:46:17.204Z,use
3,https://ssl.google-analytics.com/ga.js,__utmc,41573937,2020-04-23T01:46:17.204Z,use
3,https://ssl.google-analytics.com/ga.js,__utmt,1,2020-04-23T01:46:17.204Z,use
3,https://ssl.google-analytics.com/ga.js,nmstat,1587606291823,2020-04-23T01:46:17.204Z,use
3,https://ssl.google-analytics.com/ga.js,__unam,94a0df2-171a4b5b508-2ff782ff-2,2020-04-23T01:46:17.204Z,use
3,https://ssl.google-analytics.com/ga.js,_ga,GA1.2.1106402829.1587606280,2020-04-23T01:46:17.204Z,use
3,https://ssl.google-analytics.com/ga.js,_gid,GA1.2.2027022947.1587606305,2020-04-23T01:46:17.204Z,use
3,https://ssl.google-analytics.com/ga.js,__utma,41573937.1106402829.1587606280.1587606280.1587606280.1,2020-04-23T01:46:17.204Z,use
3,https://ssl.google-analytics.com/ga.js,__utmb,41573937.5.9.1587606352994,2020-04-23T01:46:17.204Z,use
3,https://ssl.google-analytics.com/ga.js,__utmz,41573937.1587606280.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),2020-04-23T01:46:17.204Z,use
3,https://ssl.google-analytics.com/ga.js,__utmc,41573937,2020-04-23T01:46:17.205Z,use
3,https://ssl.google-analytics.com/ga.js,__utmt,1,2020-04-23T01:46:17.205Z,use
3,https://ssl.google-analytics.com/ga.js,nmstat,1587606291823,2020-04-23T01:46:17.205Z,use
3,https://ssl.google-analytics.com/ga.js,__unam,94a0df2-171a4b5b508-2ff782ff-2,2020-04-23T01:46:17.205Z,use
3,https://ssl.google-analytics.com/ga.js,_ga,GA1.2.1106402829.1587606280,2020-04-23T01:46:17.205Z,use
3,https://ssl.google-analytics.com/ga.js,_gid,GA1.2.2027022947.1587606305,2020-04-23T01:46:17.205Z,use
3,https://ssl.google-analytics.com/ga.js,__utma,41573937.1106402829.1587606280.1587606280.1587606280.1,2020-04-23T01:46:17.205Z,use
3,https://ssl.google-analytics.com/ga.js,__utmb,41573937.5.9.1587606352994,2020-04-23T01:46:17.205Z,use
3,https://ssl.google-analytics.com/ga.js,__utmz,41573937.1587606280.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),2020-04-23T01:46:17.205Z,use
3,https://ssl.google-analytics.com/ga.js,__utmc,41573937,2020-04-23T01:46:17.206Z,use
3,https://ssl.google-analytics.com/ga.js,__utmt,1,2020-04-23T01:46:17.206Z,use
3,https://ssl.google-analytics.com/ga.js,nmstat,1587606291823,2020-04-23T01:46:17.206Z,use
3,https://ssl.google-analytics.com/ga.js,__unam,94a0df2-171a4b5b508-2ff782ff-2,2020-04-23T01:46:17.206Z,use
3,https://ssl.google-analytics.com/ga.js,_ga,GA1.2.1106402829.1587606280,2020-04-23T01:46:17.206Z,use
3,https://ssl.google-analytics.com/ga.js,_gid,GA1.2.2027022947.1587606305,2020-04-23T01:46:17.206Z,use
3,https://ssl.google-analytics.com/ga.js,__utma,41573937.1106402829.1587606280.1587606280.1587606280.1,2020-04-23T01:46:17.206Z,use
3,https://ssl.google-analytics.com/ga.js,__utmb,41573937.5.9.1587606352994,2020-04-23T01:46:17.206Z,use
3,https://ssl.google-analytics.com/ga.js,__utmz,41573937.1587606280.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),2020-04-23T01:46:17.206Z,use
3,https://ssl.google-analytics.com/ga.js,__utmc,41573937,2020-04-23T01:46:17.207Z,use
3,https://ssl.google-analytics.com/ga.js,__utmt,1,2020-04-23T01:46:17.207Z,use
3,https://ssl.google-analytics.com/ga.js,nmstat,1587606291823,2020-04-23T01:46:17.207Z,use
3,https://ssl.google-analytics.com/ga.js,__unam,94a0df2-171a4b5b508-2ff782ff-2,2020-04-23T01:46:17.207Z,use
3,https://ssl.google-analytics.com/ga.js,_ga,GA1.2.1106402829.1587606280,2020-04-23T01:46:17.207Z,use
3,https://ssl.google-analytics.com/ga.js,_gid,GA1.2.2027022947.1587606305,2020-04-23T01:46:17.207Z,use
3,https://ssl.google-analytics.com/ga.js,__utma,41573937.1106402829.1587606280.1587606280.1587606280.1,2020-04-23T01:46:17.207Z,use
3,https://ssl.google-analytics.com/ga.js,__utmb,41573937.5.9.1587606352994,2020-04-23T01:46:17.207Z,use
3,https://ssl.google-analytics.com/ga.js,__utmz,41573937.1587606280.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),2020-04-23T01:46:17.207Z,use
3,https://ssl.google-analytics.com/ga.js,__utmc,41573937,2020-04-23T01:46:17.207Z,use
3,https://ssl.google-analytics.com/ga.js,__utmt,1,2020-04-23T01:46:17.207Z,use
3,https://ssl.google-analytics.com/ga.js,nmstat,1587606291823,2020-04-23T01:46:17.207Z,use
3,https://ssl.google-analytics.com/ga.js,__unam,94a0df2-171a4b5b508-2ff782ff-2,2020-04-23T01:46:17.207Z,use
3,https://ssl.google-analytics.com/ga.js,_ga,GA1.2.1106402829.1587606280,2020-04-23T01:46:17.207Z,use
3,https://ssl.google-analytics.com/ga.js,_gid,GA1.2.2027022947.1587606305,2020-04-23T01:46:17.207Z,use
3,https://ssl.google-analytics.com/ga.js,__utma,41573937.1106402829.1587606280.1587606280.1587606280.1,2020-04-23T01:46:17.207Z,use
3,https://ssl.google-analytics.com/ga.js,__utmb,41573937.5.9.1587606352994,2020-04-23T01:46:17.207Z,use
3,https://ssl.google-analytics.com/ga.js,__utmz,41573937.1587606280.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),2020-04-23T01:46:17.207Z,use
3,https://ssl.google-analytics.com/ga.js,__utma,41573937.1106402829.1587606280.1587606280.1587606280.1,2020-04-23T01:46:17.208Z,use
3,https://ssl.google-analytics.com/ga.js,path,/,2020-04-23T01:46:17.208Z,use
3,https://ssl.google-analytics.com/ga.js,expires,"Sat,23Apr202201:46:14GMT",2020-04-23T01:46:17.208Z,use
3,https://ssl.google-analytics.com/ga.js,domain,berkeley.edu,2020-04-23T01:46:17.208Z,use
3,https://ssl.google-analytics.com/ga.js,__utmb,41573937.6.9.1587606352994,2020-04-23T01:46:17.208Z,use
3,https://ssl.google-analytics.com/ga.js,path,/,2020-04-23T01:46:17.208Z,use
3,https://ssl.google-analytics.com/ga.js,expires,"Thu,23Apr202002:16:14GMT",2020-04-23T01:46:17.208Z,use
3,https://ssl.google-analytics.com/ga.js,domain,berkeley.edu,2020-04-23T01:46:17.208Z,use
3,https://ssl.google-analytics.com/ga.js,__utmc,41573937,2020-04-23T01:46:17.209Z,use
3,https://ssl.google-analytics.com/ga.js,path,/,2020-04-23T01:46:17.209Z,use
3,https://ssl.google-analytics.com/ga.js,domain,berkeley.edu,2020-04-23T01:46:17.209Z,use
3,https://ssl.google-analytics.com/ga.js,__utmz,41573937.1587606280.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),2020-04-23T01:46:17.210Z,use
3,https://ssl.google-analytics.com/ga.js,path,/,2020-04-23T01:46:17.210Z,use
3,https://ssl.google-analytics.com/ga.js,expires,"Thu,22Oct202013:46:14GMT",2020-04-23T01:46:17.210Z,use
3,https://ssl.google-analytics.com/ga.js,domain,berkeley.edu,2020-04-23T01:46:17.210Z,use
3,https://ssl.google-analytics.com/ga.js,__utmv,,2020-04-23T01:46:17.210Z,use
3,https://ssl.google-analytics.com/ga.js,path,/,2020-04-23T01:46:17.210Z,use
3,https://ssl.google-analytics.com/ga.js,expires,"Thu,23Apr202001:46:14GMT",2020-04-23T01:46:17.210Z,use
3,https://ssl.google-analytics.com/ga.js,domain,berkeley.edu,2020-04-23T01:46:17.210Z,use
3,https://ssl.google-analytics.com/ga.js,__utmc,41573937,2020-04-23T01:46:17.210Z,use
3,https://ssl.google-analytics.com/ga.js,__utmt,1,2020-04-23T01:46:17.210Z,use
